[000411/001000] L_error: 0.0767889917 	 S_error: 0.0512498245 
[000412/001000] L_error: 0.0767806917 	 S_error: 0.0512588732 
[000413/001000] L_error: 0.0767721385 	 S_error: 0.0512536839 
[000414/001000] L_error: 0.0767641813 	 S_error: 0.0512663461 
[000415/001000] L_error: 0.0767560005 	 S_error: 0.0512679294 
[000416/001000] L_error: 0.0767479241 	 S_error: 0.0512495935 
[000417/001000] L_error: 0.0767396241 	 S_error: 0.0512449220 
[000418/001000] L_error: 0.0767313391 	 S_error: 0.0512401201 
[000419/001000] L_error: 0.0767234042 	 S_error: 0.0512409769 
[000420/001000] L_error: 0.0767159462 	 S_error: 0.0512486510 
[000421/001000] L_error: 0.0767081305 	 S_error: 0.0512369387 
[000422/001000] L_error: 0.0767000690 	 S_error: 0.0512434691 
[000423/001000] L_error: 0.0766922534 	 S_error: 0.0512287840 
[000424/001000] L_error: 0.0766849220 	 S_error: 0.0512366593 
[000425/001000] L_error: 0.0766781867 	 S_error: 0.0512655303 
[000426/001000] L_error: 0.0766712278 	 S_error: 0.0512632579 
[000427/001000] L_error: 0.0766645074 	 S_error: 0.0512615815 
[000428/001000] L_error: 0.0766580403 	 S_error: 0.0512493886 
[000429/001000] L_error: 0.0766515434 	 S_error: 0.0512619391 
[000430/001000] L_error: 0.0766447186 	 S_error: 0.0512628630 
[000431/001000] L_error: 0.0766384825 	 S_error: 0.0512679145 
[000432/001000] L_error: 0.0766320080 	 S_error: 0.0512558408 
[000433/001000] L_error: 0.0766261220 	 S_error: 0.0512526706 
[000434/001000] L_error: 0.0766198933 	 S_error: 0.0512467995 
[000435/001000] L_error: 0.0766136646 	 S_error: 0.0512519851 
[000436/001000] L_error: 0.0766079128 	 S_error: 0.0512628928 
[000437/001000] L_error: 0.0766020566 	 S_error: 0.0512549132 
[000438/001000] L_error: 0.0765960664 	 S_error: 0.0512436666 
[000439/001000] L_error: 0.0765903145 	 S_error: 0.0512466356 
[000440/001000] L_error: 0.0765846968 	 S_error: 0.0512668267 
[000441/001000] L_error: 0.0765795633 	 S_error: 0.0512679406 
[000442/001000] L_error: 0.0765744373 	 S_error: 0.0512445904 
[000443/001000] L_error: 0.0765691847 	 S_error: 0.0512592942 
[000444/001000] L_error: 0.0765634626 	 S_error: 0.0512593687 
[000445/001000] L_error: 0.0765586942 	 S_error: 0.0512552224 
[000446/001000] L_error: 0.0765536875 	 S_error: 0.0512567535 
[000447/001000] L_error: 0.0765485615 	 S_error: 0.0512470976 
[000448/001000] L_error: 0.0765436590 	 S_error: 0.0512486994 
[000449/001000] L_error: 0.0765380487 	 S_error: 0.0512520373 
[000450/001000] L_error: 0.0765330344 	 S_error: 0.0512564108 
[000451/001000] L_error: 0.0765282810 	 S_error: 0.0512445197 
[000452/001000] L_error: 0.0765236542 	 S_error: 0.0512327850 
[000453/001000] L_error: 0.0765192434 	 S_error: 0.0512324162 
[000454/001000] L_error: 0.0765141249 	 S_error: 0.0512582548 
[000455/001000] L_error: 0.0765100867 	 S_error: 0.0512752868 
[000456/001000] L_error: 0.0765058100 	 S_error: 0.0512643531 
[000457/001000] L_error: 0.0765017793 	 S_error: 0.0512458645 
[000458/001000] L_error: 0.0764972568 	 S_error: 0.0512482785 
[000459/001000] L_error: 0.0764928609 	 S_error: 0.0512646958 
[000460/001000] L_error: 0.0764888376 	 S_error: 0.0512541682 
[000461/001000] L_error: 0.0764850527 	 S_error: 0.0512301475 
[000462/001000] L_error: 0.0764815062 	 S_error: 0.0512482002 
[000463/001000] L_error: 0.0764780939 	 S_error: 0.0512664393 
[000464/001000] L_error: 0.0764738172 	 S_error: 0.0512445867 
[000465/001000] L_error: 0.0764696747 	 S_error: 0.0512446389 
[000466/001000] L_error: 0.0764658824 	 S_error: 0.0512345582 
[000467/001000] L_error: 0.0764622167 	 S_error: 0.0512276776 
[000468/001000] L_error: 0.0764586627 	 S_error: 0.0512486547 
[000469/001000] L_error: 0.0764548779 	 S_error: 0.0512277707 
[000470/001000] L_error: 0.0764515772 	 S_error: 0.0512353890 
[000471/001000] L_error: 0.0764479190 	 S_error: 0.0512531064 
[000472/001000] L_error: 0.0764444992 	 S_error: 0.0512604825 
[000473/001000] L_error: 0.0764413178 	 S_error: 0.0512545928 
[000474/001000] L_error: 0.0764381438 	 S_error: 0.0512732863 
[000475/001000] L_error: 0.0764347166 	 S_error: 0.0512698404 
[000476/001000] L_error: 0.0764316618 	 S_error: 0.0512671545 
[000477/001000] L_error: 0.0764282569 	 S_error: 0.0512686297 
[000478/001000] L_error: 0.0764256790 	 S_error: 0.0512469858 
[000479/001000] L_error: 0.0764225125 	 S_error: 0.0512547940 
[000480/001000] L_error: 0.0764194578 	 S_error: 0.0512490943 
[000481/001000] L_error: 0.0764160380 	 S_error: 0.0512396246 
[000482/001000] L_error: 0.0764132291 	 S_error: 0.0512422137 
[000483/001000] L_error: 0.0764103085 	 S_error: 0.0512337014 
[000484/001000] L_error: 0.0764078647 	 S_error: 0.0512507595 
[000485/001000] L_error: 0.0764052868 	 S_error: 0.0512597784 
[000486/001000] L_error: 0.0764020011 	 S_error: 0.0512674898 
[000487/001000] L_error: 0.0763991922 	 S_error: 0.0512592122 
[000488/001000] L_error: 0.0763972402 	 S_error: 0.0512417369 
[000489/001000] L_error: 0.0763950348 	 S_error: 0.0512375496 
[000490/001000] L_error: 0.0763922259 	 S_error: 0.0512322746 
[000491/001000] L_error: 0.0763900280 	 S_error: 0.0512528121 
[000492/001000] L_error: 0.0763878226 	 S_error: 0.0512517057 
[000493/001000] L_error: 0.0763862357 	 S_error: 0.0512487628 
[000494/001000] L_error: 0.0763836801 	 S_error: 0.0512408875 
[000495/001000] L_error: 0.0763814673 	 S_error: 0.0512337573 
[000496/001000] L_error: 0.0763792694 	 S_error: 0.0512464531 
[000497/001000] L_error: 0.0763769522 	 S_error: 0.0512313098 
[000498/001000] L_error: 0.0763745084 	 S_error: 0.0512405150 
[000499/001000] L_error: 0.0763727874 	 S_error: 0.0512451865 
[000500/001000] L_error: 0.0763705820 	 S_error: 0.0512470156 
[000501/001000] L_error: 0.0763686299 	 S_error: 0.0512601398 
[000502/001000] L_error: 0.0763665587 	 S_error: 0.0512563251 
[000503/001000] L_error: 0.0763643458 	 S_error: 0.0512352847 
[000504/001000] L_error: 0.0763623938 	 S_error: 0.0512622595 
[000505/001000] L_error: 0.0763608068 	 S_error: 0.0512701645 
[000506/001000] L_error: 0.0763590932 	 S_error: 0.0512668528 
[000507/001000] L_error: 0.0763568953 	 S_error: 0.0512519702 
[000508/001000] L_error: 0.0763550624 	 S_error: 0.0512484759 
[000509/001000] L_error: 0.0763528645 	 S_error: 0.0512414500 
[000510/001000] L_error: 0.0763506591 	 S_error: 0.0512402952 
[000511/001000] L_error: 0.0763485879 	 S_error: 0.0512392595 
[000512/001000] L_error: 0.0763465092 	 S_error: 0.0512354262 
[000513/001000] L_error: 0.0763450265 	 S_error: 0.0512682535 
[000514/001000] L_error: 0.0763433278 	 S_error: 0.0512432568 
[000515/001000] L_error: 0.0763416141 	 S_error: 0.0512401424 
[000516/001000] L_error: 0.0763395429 	 S_error: 0.0512223542 
[000517/001000] L_error: 0.0763383210 	 S_error: 0.0512339473 
[000518/001000] L_error: 0.0763373226 	 S_error: 0.0512567125 
[000519/001000] L_error: 0.0763357431 	 S_error: 0.0512597337 
[000520/001000] L_error: 0.0763336644 	 S_error: 0.0512558334 
[000521/001000] L_error: 0.0763315856 	 S_error: 0.0512766317 
[000522/001000] L_error: 0.0763298869 	 S_error: 0.0512703657 
[000523/001000] L_error: 0.0763280541 	 S_error: 0.0512777939 
[000524/001000] L_error: 0.0763264596 	 S_error: 0.0512747616 
[000525/001000] L_error: 0.0763251185 	 S_error: 0.0512723215 
[000526/001000] L_error: 0.0763236582 	 S_error: 0.0512586907 
[000527/001000] L_error: 0.0763219446 	 S_error: 0.0512663461 
[000528/001000] L_error: 0.0763204843 	 S_error: 0.0512743108 
[000529/001000] L_error: 0.0763193816 	 S_error: 0.0512753576 
[000530/001000] L_error: 0.0763179064 	 S_error: 0.0512725972 
[000531/001000] L_error: 0.0763163269 	 S_error: 0.0512557589 
[000532/001000] L_error: 0.0763149783 	 S_error: 0.0512394123 
[000533/001000] L_error: 0.0763133913 	 S_error: 0.0512640662 
[000534/001000] L_error: 0.0763122886 	 S_error: 0.0512620285 
[000535/001000] L_error: 0.0763113126 	 S_error: 0.0512602180 
[000536/001000] L_error: 0.0763100907 	 S_error: 0.0512440428 
[000537/001000] L_error: 0.0763088763 	 S_error: 0.0512309372 
[000538/001000] L_error: 0.0763075277 	 S_error: 0.0512392782 
[000539/001000] L_error: 0.0763064250 	 S_error: 0.0512510873 
[000540/001000] L_error: 0.0763048381 	 S_error: 0.0512588583 
[000541/001000] L_error: 0.0763038695 	 S_error: 0.0512570851 
[000542/001000] L_error: 0.0763025358 	 S_error: 0.0512515381 
[000543/001000] L_error: 0.0763010681 	 S_error: 0.0512428060 
[000544/001000] L_error: 0.0762994811 	 S_error: 0.0512644611 
[000545/001000] L_error: 0.0762986243 	 S_error: 0.0512629673 
[000546/001000] L_error: 0.0762976483 	 S_error: 0.0512610562 
[000547/001000] L_error: 0.0762963146 	 S_error: 0.0512476563 
[000548/001000] L_error: 0.0762954503 	 S_error: 0.0512509048 
[000549/001000] L_error: 0.0762947202 	 S_error: 0.0512604453 
[000550/001000] L_error: 0.0762936175 	 S_error: 0.0512504354 
[000551/001000] L_error: 0.0762926415 	 S_error: 0.0512348078 
[000552/001000] L_error: 0.0762915462 	 S_error: 0.0512435585 
[000553/001000] L_error: 0.0762909353 	 S_error: 0.0512316339 
[000554/001000] L_error: 0.0762897134 	 S_error: 0.0512431860 
[000555/001000] L_error: 0.0762888566 	 S_error: 0.0512277074 
[000556/001000] L_error: 0.0762876347 	 S_error: 0.0512393154 
[000557/001000] L_error: 0.0762865394 	 S_error: 0.0512371548 
[000558/001000] L_error: 0.0762860328 	 S_error: 0.0512471497 
[000559/001000] L_error: 0.0762854218 	 S_error: 0.0512489080 
[000560/001000] L_error: 0.0762846917 	 S_error: 0.0512445644 
[000561/001000] L_error: 0.0762833655 	 S_error: 0.0512559637 
[000562/001000] L_error: 0.0762827396 	 S_error: 0.0512409434 
[000563/001000] L_error: 0.0762814134 	 S_error: 0.0512552150 
[000564/001000] L_error: 0.0762804300 	 S_error: 0.0512503460 
[000565/001000] L_error: 0.0762796998 	 S_error: 0.0512460396 
[000566/001000] L_error: 0.0762789696 	 S_error: 0.0512445755 
[000567/001000] L_error: 0.0762782395 	 S_error: 0.0512431860 
[000568/001000] L_error: 0.0762778670 	 S_error: 0.0512504280 
[000569/001000] L_error: 0.0762772560 	 S_error: 0.0512600653 
[000570/001000] L_error: 0.0762764066 	 S_error: 0.0512505732 
[000571/001000] L_error: 0.0762761384 	 S_error: 0.0512610860 
[000572/001000] L_error: 0.0762755424 	 S_error: 0.0512520373 
[000573/001000] L_error: 0.0762745738 	 S_error: 0.0512363277 
[000574/001000] L_error: 0.0762738287 	 S_error: 0.0512488522 
[000575/001000] L_error: 0.0762735829 	 S_error: 0.0512621813 
[000576/001000] L_error: 0.0762729719 	 S_error: 0.0512472391 
[000577/001000] L_error: 0.0762725919 	 S_error: 0.0512573570 
[000578/001000] L_error: 0.0762723461 	 S_error: 0.0512629524 
[000579/001000] L_error: 0.0762714967 	 S_error: 0.0512396395 
[000580/001000] L_error: 0.0762707591 	 S_error: 0.0512491539 
[000581/001000] L_error: 0.0762706399 	 S_error: 0.0512627102 
[000582/001000] L_error: 0.0762705132 	 S_error: 0.0512594581 
------------------------------------
Training Done.
